game_n,winner,turn_outcome
10,0,"(1, 1, 0, 2, 1, 0, 1, 1, 2, 1, 2, 0, 2, 1, 1, 0, 2, 0, 1, 0, 0, 2, 1, 0, 1, 2, 0, 1, 1, 0, 2, 1, 2, 0, 0, 2, 1, 1)"
11,,"(1, 1, 2, 1, 2, 2, 0, 0, 1, 1, 0, 0, 1, 2, 1, 1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 1, 2, 2, 2, 0, 1, 0, 1, 1, 1)"
12,,"(1, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 0, 1, 1, 2, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1)"
13,,"(1, 1, 2, 0, 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 1, 1, 2, 1, 0, 2, 1, 1, 0, 2, 2, 0, 0, 2, 2, 2, 1, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1)"
14,2,"(1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2, 1, 2, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 0, 0, 1, 1, 1, 1, 0, 2, 1, 2, 2, 2, 0, 2, 0, 1)"
15,1,"(0, 1, 1, 2, 0, 0, 1, 0, 1, 2, 1, 2, 1, 0, 0, 1, 1, 2, 1, 2, 2, 2, 1, 2, 0, 2, 0, 0, 1, 1, 1, 1, 2, 2, 0, 1, 2, 0, 0, 0, 2, 2, 2, 0, 0, 2, 0, 1)"
16,2,"(1, 1, 0, 2, 2, 2, 2, 2, 2, 0, 1, 2, 1, 2, 1, 1, 1, 0, 2, 1, 0, 0, 2, 0, 0, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 0, 0, 1)"
17,0,"(1, 0, 1, 2, 1, 1, 1, 0, 1, 2, 1, 0, 1, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1, 2, 2, 0, 1, 2, 2, 2, 0, 0, 1)"
18,,"(1, 1, 1, 0, 1, 0, 2, 1, 2, 1, 2, 2, 0, 0, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 0, 1, 0, 1, 0, 2, 1, 2, 1, 0, 0, 2, 0, 1, 0, 1, 1)"
19,2,"(1, 1, 2, 2, 1, 1, 0, 0, 1, 1, 2, 1, 0, 2, 2, 0, 0, 1, 0, 1, 1, 0, 1, 2, 0, 1, 2, 1, 0, 1, 1, 1)"
20,0,"(0, 1, 0, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 0, 1, 0, 2, 2, 2, 1, 1, 0, 2, 2, 1, 0, 2, 1, 1, 2, 0, 1, 2, 0, 0, 1)"
21,0,"(1, 1, 1, 1, 2, 0, 1, 1, 1, 2, 2, 1, 1, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1)"
22,2,"(1, 0, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1, 2, 1, 2, 0, 2, 1, 1, 1, 2, 2, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 2, 1)"
23,0,"(1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 0, 1, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 2, 2, 1)"
24,2,"(1, 1, 2, 0, 1, 1, 0, 1, 0, 2, 0, 1, 1, 0, 1, 2, 1, 2, 0, 1, 1, 2, 0, 0, 2, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 1, 2, 0, 1)"
25,3,"(1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 1, 2, 1, 0, 1, 1, 1, 2, 2, 0, 1, 2, 0, 1, 1, 1)"
26,1,"(1, 0, 1, 1, 0, 1, 2, 0, 2, 2, 1, 1, 2, 0, 1, 1, 2, 2, 2, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 2, 0, 0, 2, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 1, 0, 2, 0, 1)"
27,3,"(1, 0, 2, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1)"
28,,"(1, 1, 0, 1, 1, 0, 1, 2, 2, 0, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 0, 2, 2, 0, 1, 0, 2, 1, 0, 2, 0, 2, 2, 2, 0, 0, 1)"
29,3,"(1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2, 0, 2, 1, 0, 1, 1, 1)"
30,0,"(1, 1, 1, 0, 0, 1, 1, 1, 0, 2, 0, 0, 2, 0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 0, 2, 0, 0, 0, 2, 0, 1, 0, 2, 2, 2, 2, 1, 0, 2, 0, 1, 1, 1)"
31,2,"(1, 1, 0, 2, 0, 1, 2, 1, 1, 2, 2, 2, 2, 0, 2, 1, 1, 0, 2, 1, 0, 1, 1, 2, 1, 2, 2, 0, 0, 1, 1, 2, 0, 1, 1, 1)"
32,0,"(1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 2, 1, 0, 2, 0, 2, 2, 1, 2, 0, 1, 2, 0, 1, 0, 2, 2, 1)"
33,3,"(1, 1, 0, 1, 1, 2, 1, 2, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 1, 2, 0, 0, 1, 2, 2, 1, 1, 1, 1)"
34,3,"(1, 1, 2, 1, 2, 0, 2, 0, 1, 2, 2, 1, 1, 0, 1, 1, 0, 2, 0, 2, 1, 2, 2, 2, 1, 0, 2, 2, 0, 2, 2, 2, 2, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1)"
35,,"(1, 1, 1, 1, 2, 1, 2, 1, 0, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 2, 1, 1, 2, 0, 2, 0, 0, 0, 0, 1)"
36,3,"(1, 2, 0, 0, 1, 1, 2, 2, 1, 1, 0, 2, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 0, 1, 1, 0, 1, 2, 0, 0, 1, 2, 1, 0, 0, 1)"
37,1,"(1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 2, 1, 1, 1, 2, 0, 1, 0, 1, 1, 2, 2, 0, 0, 0, 2, 1, 1, 2, 2, 0, 0, 0, 0, 0, 2, 1)"
38,3,"(1, 1, 2, 1, 0, 2, 0, 1, 2, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 1, 2, 1)"
39,,"(1, 1, 1, 2, 1, 0, 2, 2, 0, 1, 2, 1, 2, 2, 1, 2, 1, 0, 0, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 0, 1, 1, 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 0, 0, 1)"
40,,"(1, 1, 0, 2, 2, 2, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 2, 2, 2, 0, 1, 0, 1, 2, 0, 2, 1, 2, 0, 1, 1, 2, 2, 1, 1, 0, 0, 0, 1)"
41,2,"(0, 1, 2, 0, 1, 2, 1, 1, 2, 0, 2, 1, 2, 2, 1, 0, 1, 1, 1, 1, 2, 2, 0, 1, 1, 0, 2, 2, 0, 2, 1, 2, 2, 2, 2, 0, 1, 2, 2, 2, 2, 1, 0, 0, 0, 0, 1)"
42,2,"(1, 1, 0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 0, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1)"
43,0,"(1, 1, 2, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1, 2, 2, 2, 0, 1, 0, 1)"
44,3,"(1, 2, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 2, 1, 1, 2, 0, 2, 1, 1, 2, 1, 2, 2, 2, 0, 2, 2, 1, 0, 1)"
45,2,"(0, 0, 1, 1, 2, 0, 1, 0, 1, 2, 2, 1, 0, 2, 0, 1, 2, 2, 1, 0, 1, 1, 1, 0, 1, 2, 2, 2, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 2, 0, 1, 1)"
46,1,"(1, 0, 0, 0, 1, 1, 2, 1, 2, 1, 0, 2, 1, 0, 2, 0, 2, 0, 0, 1, 0, 2, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1, 0, 1)"
47,1,"(1, 0, 1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 0, 1, 1, 1, 1, 1, 2, 0, 2, 2, 0, 2, 1, 2, 0, 2, 0, 2, 2, 1, 0, 1, 2, 1, 1)"
48,1,"(1, 1, 1, 0, 2, 1, 0, 1, 1, 1, 2, 1, 1, 2, 2, 0, 2, 1, 0, 1, 2, 1, 1, 1, 0, 1, 1)"
49,2,"(1, 0, 2, 0, 2, 0, 1, 1, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 1, 2, 0, 1, 2, 0, 1, 0, 1, 2, 1, 2, 0, 1, 0, 2, 2, 1)"
50,1,"(1, 1, 0, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 2, 0, 1, 2, 1, 1, 2, 2, 0, 0, 1, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1)"
51,,"(1, 0, 1, 2, 0, 1, 2, 0, 2, 0, 0, 2, 2, 0, 1, 1, 2, 0, 2, 0, 1, 1, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 2, 2, 1, 2, 0, 2, 2, 2, 1)"
52,2,"(1, 1, 0, 1, 0, 1, 1, 1, 1, 2, 0, 2, 2, 1, 2, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 2, 0, 2, 0, 0, 1, 1, 1)"
53,0,"(1, 1, 1, 2, 1, 0, 2, 1, 0, 0, 1, 1, 0, 0, 1, 2, 2, 0, 1, 0, 2, 1, 2, 2, 1, 0, 0, 1, 1, 2, 0, 2, 1, 0, 0, 2, 0, 2, 2, 2, 1, 2, 0, 0, 0, 1)"
54,0,"(1, 0, 1, 0, 1, 1, 1, 0, 2, 0, 0, 1, 1, 0, 0, 2, 1, 1, 2, 2, 0, 1, 1, 0, 1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1)"
55,1,"(1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 2, 0, 2, 2, 0, 0, 2, 1, 1, 1, 1, 1, 1)"
56,3,"(1, 0, 1, 2, 0, 2, 0, 1, 1, 1, 0, 2, 1, 1, 1, 2, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 2, 0, 1, 2, 1, 0, 0, 2, 2, 1)"
57,,"(1, 0, 0, 0, 1, 1, 2, 1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 2, 0, 2, 1, 1, 1)"
58,1,"(1, 1, 0, 2, 2, 1, 1, 2, 0, 0, 0, 1, 1, 0, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 0, 1, 2, 0, 2, 2, 1, 1, 0, 2, 0, 0, 2, 2, 0, 1)"
59,1,"(1, 2, 1, 0, 1, 1, 2, 1, 0, 1, 0, 0, 0, 2, 0, 2, 0, 1, 2, 1, 1, 0, 0, 1, 1, 2, 0, 1, 0, 2, 0, 1, 0, 1, 1, 1)"
60,1,"(1, 2, 0, 2, 0, 1, 1, 2, 2, 1, 0, 1, 1, 1, 2, 1, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1)"
61,1,"(1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 1)"
62,2,"(1, 0, 1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 0, 0, 2, 2, 1, 0, 1, 2, 1, 2, 2, 0, 0, 1, 1, 0, 1, 0, 2, 2, 2, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 1, 2, 2, 0, 2, 2, 2, 0, 0, 2, 1)"
63,0,"(1, 0, 1, 2, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 0, 0, 1, 2, 1, 2, 0, 1, 1, 0, 2, 2, 0, 0, 0, 0, 2, 0, 1)"
64,2,"(0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 2, 0, 1, 1, 1, 2, 0, 1, 1, 2, 0, 1, 1, 0, 2, 0, 1, 2, 2, 1, 0, 0, 1)"
65,1,"(1, 2, 1, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 2, 0, 0, 0, 2, 1, 2, 0, 2, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1)"
66,0,"(1, 1, 1, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 2, 1, 0, 1, 0, 1, 2, 0, 1, 1, 2, 2, 1, 0, 1)"
67,2,"(1, 0, 1, 0, 0, 0, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 0, 0, 0, 1, 1, 1, 2, 0, 1, 1, 2, 0, 2, 2, 1, 0, 2, 0, 0, 1, 1, 2, 0, 2, 1)"
68,3,"(1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 2, 0, 2, 0, 1, 1, 0, 2, 2, 1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1)"
69,2,"(1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 2, 1, 1, 2, 2, 2, 0, 0, 1, 1, 1, 1)"
70,1,"(1, 0, 1, 1, 1, 1, 0, 1, 0, 2, 1, 2, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 2, 2, 0, 0, 1)"
71,0,"(0, 1, 1, 1, 0, 1, 2, 2, 2, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1)"
72,0,"(1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 2, 0, 2, 0, 1, 0, 0, 0, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 0, 1, 2, 1)"
73,1,"(1, 1, 2, 1, 0, 2, 0, 1, 1, 1, 0, 0, 2, 1, 2, 0, 1, 0, 1, 0, 1, 1, 1, 2, 0, 1, 2, 2, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1)"
74,0,"(1, 1, 1, 1, 1, 2, 0, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 2, 0, 0, 2, 1, 1, 0, 1)"
75,1,"(1, 1, 0, 2, 1, 0, 1, 1, 1, 2, 0, 0, 1, 2, 1, 2, 0, 2, 2, 0, 2, 1, 1, 2, 0, 1, 1, 1, 1, 0, 0, 1, 0, 2, 1)"
76,0,"(1, 0, 2, 1, 2, 1, 0, 1, 0, 0, 2, 0, 2, 1, 1, 1, 1, 2, 0, 2, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1)"
77,1,"(1, 2, 2, 2, 0, 0, 1, 2, 1, 1, 2, 1, 2, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 1, 1, 0, 1)"
78,1,"(1, 1, 1, 1, 2, 2, 0, 0, 2, 1, 0, 1, 1, 1, 2, 1, 1, 1, 2, 0, 1, 0, 1, 1, 2, 2, 2, 0, 1, 1)"
79,1,"(1, 1, 0, 2, 2, 1, 2, 0, 2, 2, 1, 0, 1, 1, 1, 1, 1, 2, 2, 0, 2, 1, 1, 1, 2, 1, 2, 2, 0, 2, 0, 0, 0, 1, 2, 0, 2, 2, 1, 1)"
80,0,"(1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 2, 2, 0, 1, 2, 0, 1, 2, 1, 1, 1, 1, 2, 2, 2, 0, 1, 2, 1, 2, 2, 2, 1)"
81,0,"(1, 2, 1, 2, 2, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1, 2, 1, 0, 0, 1, 1, 2, 1, 0, 1, 2, 2, 0, 0, 0, 1, 1, 1)"
82,,"(1, 0, 1, 1, 0, 0, 2, 1, 1, 2, 2, 2, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 2, 0, 1)"
83,1,"(1, 0, 1, 1, 0, 1, 1, 0, 2, 1, 1, 0, 0, 2, 0, 1, 2, 1, 1, 0, 1, 1, 2, 2, 2, 2, 0, 2, 2, 0, 0, 1, 1, 1, 2, 0, 1)"
84,,"(1, 2, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 2, 2, 0, 2, 0, 2, 0, 0, 1, 0, 2, 1, 0, 2, 0, 1, 1, 1, 2, 2, 0, 1, 2, 1)"
85,2,"(1, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 2, 2, 0, 1, 0, 0, 1, 2, 0, 0, 1, 2, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0, 1)"
86,0,"(1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 2, 1, 0, 1, 1, 0, 1, 0, 1, 2, 2, 2, 2, 1)"
87,1,"(1, 1, 0, 1, 0, 2, 1, 1, 2, 0, 1, 0, 2, 2, 0, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 0, 1, 1)"
88,3,"(1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 0, 0, 1, 2, 2, 1, 1, 2, 0, 0, 1, 0, 1, 1, 1)"
89,,"(0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 2, 1, 2, 0, 0, 1, 2, 0, 1, 1, 1, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 1)"
90,3,"(1, 0, 1, 2, 1, 0, 2, 1, 1, 1, 0, 0, 1, 1, 2, 1, 0, 1, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 1)"
91,1,"(0, 1, 2, 2, 1, 2, 2, 0, 0, 2, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 2, 1, 0, 0, 1, 1, 1, 0, 1, 2, 1, 2, 1)"
92,0,"(0, 0, 1, 0, 1, 1, 2, 1, 1, 0, 0, 1, 1, 2, 2, 1, 1, 2, 0, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 0, 1, 2, 1, 2, 0, 0, 1, 1, 0, 2, 1)"
93,3,"(1, 1, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 2, 0, 0, 0, 2, 2, 1, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 1)"
94,1,"(1, 1, 0, 1, 2, 0, 0, 1, 1, 1, 0, 1, 0, 2, 2, 1, 2, 2, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 1, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 1)"
95,2,"(1, 1, 1, 0, 1, 0, 2, 2, 2, 0, 0, 1, 1, 1, 0, 2, 0, 2, 2, 1, 2, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 1, 2, 2, 0, 2, 1, 1, 1)"
96,1,"(1, 1, 0, 2, 2, 2, 1, 1, 1, 2, 0, 1, 1, 2, 2, 0, 1, 1, 1, 1, 1, 2, 0, 2, 2, 1, 2, 2, 0, 0, 2, 0, 1, 1, 2, 0, 2, 1)"
97,0,"(1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 2, 2, 0, 0, 2, 1, 2, 2, 1, 0, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 1, 2, 2, 2, 0, 0, 1, 0, 2, 1)"
98,0,"(1, 1, 1, 1, 1, 1, 2, 0, 1, 0, 0, 1, 2, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1)"
99,3,"(0, 0, 1, 1, 1, 1, 0, 2, 1, 1, 2, 2, 1, 2, 0, 1, 1, 0, 1, 1, 2, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 2, 1)"
