game_n,winner,turn_outcome
10,3,"(1, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 2, 1, 0, 0, 1, 0, 1, 1, 2, 2, 2, 2, 2, 1)"
11,3,"(1, 1, 1, 2, 0, 2, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 2, 0, 2, 2, 1, 0, 1, 2, 2, 1, 1, 1)"
12,3,"(0, 1, 1, 1, 0, 1, 1, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1, 2, 1, 0, 1, 2, 2, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 2, 0, 1)"
13,,"(1, 0, 1, 1, 0, 1, 1, 1, 2, 0, 1, 0, 0, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 0, 1, 2, 1, 0, 2, 0, 2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1)"
14,2,"(1, 0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 2, 2, 0, 1, 2, 1, 0, 1, 2, 2, 0, 2, 1, 1, 1, 2, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 2, 0, 0, 2, 1, 2, 2, 1)"
15,1,"(1, 1, 2, 1, 0, 0, 2, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 2, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 1, 0, 2, 1, 2, 2, 2, 2, 1, 2, 2, 0, 2, 0, 1)"
16,2,"(1, 0, 1, 1, 0, 0, 2, 2, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 2, 0, 1, 0, 1, 1, 1)"
17,,"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 1, 1, 1, 1, 1, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1)"
18,3,"(1, 1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 1, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1)"
19,2,"(0, 0, 0, 1, 1, 1, 2, 1, 0, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 0, 1, 0, 0, 0, 1)"
20,0,"(1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 2, 2, 0, 1, 2, 0, 0, 2, 1, 0, 1, 0, 0, 2, 2, 2, 2, 1, 2, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1)"
21,0,"(1, 1, 1, 0, 0, 1, 1, 1, 2, 2, 0, 2, 2, 1, 2, 2, 1, 0, 0, 0, 2, 2, 1, 0, 2, 2, 1, 2, 2, 0, 0, 1, 1, 0, 2, 1, 1, 2, 2, 1, 0, 0, 0, 2, 2, 0, 1)"
22,2,"(1, 0, 1, 2, 2, 0, 1, 1, 2, 1, 1, 0, 0, 1, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 2, 1, 1, 0, 2, 2, 1, 1, 1)"
23,1,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 2, 0, 1, 2, 1, 1, 2, 1, 1, 2, 0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 1)"
24,2,"(1, 0, 1, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 2, 0, 1)"
25,2,"(0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 2, 1, 1, 0, 1, 0, 1, 2, 2, 2, 2, 2, 0, 1, 2, 2, 2, 0, 1, 0, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 1)"
26,0,"(1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 2, 0, 0, 0, 2, 0, 1, 1, 1, 1, 1, 0, 1)"
27,,"(1, 1, 2, 1, 2, 2, 2, 0, 1, 1, 2, 2, 2, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1, 0, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 0, 0, 2, 1)"
28,1,"(1, 0, 0, 1, 2, 0, 2, 0, 1, 0, 1, 2, 1, 1, 1, 0, 0, 2, 2, 1, 1, 2, 2, 1, 1, 1, 0, 0, 0, 2, 1, 0, 1, 2, 0, 0, 1, 2, 2, 2, 1)"
29,3,"(1, 0, 1, 2, 0, 1, 1, 2, 1, 1, 2, 1, 0, 1, 2, 2, 2, 1, 1, 2, 0, 1, 0, 2, 2, 2, 1, 2, 0, 2, 0, 2, 1, 2, 1, 0, 1, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 1)"
30,2,"(0, 0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 1, 1, 2, 0, 2, 1, 0, 1, 1, 1, 0, 1, 0, 0, 2, 2, 2, 0, 1, 0, 2, 1, 0, 2, 0, 2, 2, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0, 1)"
31,1,"(1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 2, 2, 2, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 2, 1, 0, 1)"
32,2,"(1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 2, 1, 0, 2, 1, 0, 0, 0, 2, 0, 1, 1, 1, 2, 0, 1, 0, 2, 1, 0, 1, 0, 2, 0, 2, 0, 0, 2, 1)"
33,2,"(1, 1, 0, 1, 1, 1, 2, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 2, 2, 0, 1, 1, 0, 0, 2, 2, 1, 1, 0, 1, 2, 1, 2, 1)"
34,0,"(1, 0, 1, 0, 2, 1, 1, 1, 2, 1, 2, 1, 0, 0, 1, 1, 0, 2, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 2, 1)"
35,1,"(1, 1, 2, 2, 1, 0, 1, 0, 0, 1, 2, 2, 2, 2, 1, 1, 0, 2, 1, 0, 1, 2, 0, 0, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 2, 1)"
36,0,"(1, 1, 2, 2, 0, 2, 1, 1, 2, 1, 0, 1, 2, 2, 0, 1, 2, 1, 2, 0, 2, 1, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 2, 2, 0, 2, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 0, 0, 1)"
37,0,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 2, 2, 1, 1, 1, 2, 2, 1, 1, 0, 0, 0, 0, 1, 1, 2, 2, 1, 1, 1)"
38,1,"(1, 1, 0, 0, 1, 1, 0, 2, 1, 2, 0, 0, 2, 1, 0, 2, 1, 1, 0, 2, 1, 1, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 1, 2, 0, 2, 0, 1, 2, 0, 1)"
39,3,"(1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 0, 1, 0, 2, 1, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 1, 2, 1, 2, 1, 0, 2, 0, 2, 0, 1, 0, 2, 1)"
40,2,"(1, 2, 0, 1, 1, 2, 0, 2, 2, 1, 1, 2, 0, 1, 1, 1, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 2, 2, 2, 1, 1, 1)"
41,2,"(1, 0, 1, 2, 0, 1, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 1, 1, 2, 1, 1, 2, 1, 1, 0, 1, 0, 1, 1, 2, 0, 0, 2, 1, 0, 1)"
42,3,"(1, 1, 1, 1, 2, 2, 1, 2, 0, 1, 0, 2, 1, 1, 0, 1, 1, 1, 2, 2, 1, 0, 1, 2, 2, 0, 0, 1, 0, 2, 0, 2, 0, 1, 0, 0, 0, 1)"
43,0,"(0, 1, 0, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1)"
44,3,"(1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 0, 2, 0, 2, 2, 2, 2, 2, 1, 0, 0, 0, 2, 2, 0, 0, 1, 2, 1, 2, 1, 2, 1, 1, 2, 0, 0, 0, 0, 1)"
45,0,"(1, 0, 2, 0, 2, 1, 2, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 2, 0, 1, 1, 2, 1, 1, 1, 2, 0, 1, 0, 0, 0, 1)"
46,3,"(1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 2, 1, 1, 1)"
47,1,"(1, 1, 1, 0, 1, 2, 1, 1, 0, 2, 1, 2, 1, 0, 1, 0, 1, 1, 2, 1, 2, 2, 2, 0, 0, 1, 1, 0, 1, 2, 0, 2, 2, 1)"
48,3,"(1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 2, 1, 0, 2, 1, 0, 1, 1, 2, 0, 2, 1)"
49,3,"(1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 2, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 2, 2, 0, 0, 1, 1, 2, 1, 0, 0, 2, 1, 0, 0, 2, 0, 0, 2, 1)"
50,3,"(1, 1, 1, 2, 2, 1, 1, 2, 0, 1, 2, 2, 1, 0, 0, 2, 2, 0, 0, 2, 2, 0, 1, 1, 2, 2, 0, 1, 1, 0, 1, 1, 1, 2, 2, 2, 1, 2, 0, 1)"
51,0,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 2, 2, 1, 2, 2, 1, 0, 1, 1, 0, 1, 0, 0, 2, 0, 1)"
52,2,"(1, 1, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2, 2, 0, 2, 1, 1)"
53,3,"(0, 0, 1, 1, 0, 0, 2, 2, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 1, 1, 2, 1, 2, 0, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 1, 2, 2, 1)"
54,0,"(1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 1, 0, 2, 0, 1, 2, 1, 0, 0, 2, 1, 1, 1, 2, 1, 0, 0, 1, 2, 0, 1, 1, 1, 2, 2, 1)"
55,1,"(1, 2, 0, 1, 1, 0, 2, 1, 1, 1, 2, 2, 2, 1, 1, 0, 0, 2, 1, 1, 2, 1, 1, 2, 2, 1, 0, 1, 0, 2, 1, 1)"
56,1,"(1, 1, 1, 1, 2, 0, 0, 1, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 2, 2, 2, 2, 2, 1, 1)"
57,0,"(1, 0, 1, 1, 1, 2, 2, 1, 0, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 1, 2, 2, 1, 1)"
58,1,"(1, 1, 0, 1, 1, 0, 1, 1, 0, 2, 0, 2, 1, 0, 1, 0, 1, 1, 2, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1)"
59,0,"(1, 1, 0, 2, 1, 2, 2, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 2, 1, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 2, 0, 0, 1, 0, 1, 2, 2, 1)"
60,0,"(1, 1, 1, 2, 0, 1, 2, 0, 0, 1, 2, 1, 2, 1, 0, 1, 2, 1, 0, 2, 1, 2, 0, 1, 1, 0, 2, 1, 2, 1, 2, 0, 1, 1)"
61,2,"(0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 0, 1, 0, 2, 0, 1, 2, 1, 0, 2, 1, 0, 2, 1, 2, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1)"
62,2,"(1, 1, 1, 2, 1, 0, 2, 2, 2, 0, 1, 0, 1, 1, 1, 2, 2, 1, 2, 0, 2, 1, 2, 0, 1, 2, 1, 2, 1, 2, 2, 0, 1, 0, 0, 1, 0, 0, 2, 2, 1)"
63,3,"(1, 1, 1, 1, 1, 0, 0, 2, 1, 0, 1, 1, 0, 0, 2, 1, 0, 2, 1, 1, 1, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 1)"
64,1,"(1, 2, 1, 2, 1, 2, 0, 0, 1, 1, 1, 0, 1, 1, 1, 2, 0, 1, 1, 1, 2, 1, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 0, 1)"
65,2,"(1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 2, 1, 1, 1, 2, 2, 0, 1, 1, 1, 0, 1, 1, 2, 2, 2, 0, 1, 0, 1)"
66,2,"(0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 2, 0, 2, 1, 1, 1, 1, 0, 1, 0, 0, 0, 2, 2, 1, 1, 1, 1, 0, 2, 2, 0, 0, 0, 0, 1)"
67,3,"(1, 0, 1, 2, 2, 1, 1, 0, 1, 1, 2, 1, 2, 0, 0, 1, 1, 1, 1, 2, 1, 2, 0, 2, 0, 1, 2, 0, 2, 0, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 0, 2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 1)"
68,1,"(1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 0, 2, 1, 1, 1, 0, 1, 0, 1, 2, 2, 1, 0, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 1)"
69,2,"(0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 2, 2, 2, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 2, 1, 1, 0, 0, 0, 1, 1, 2, 0, 2, 0, 1)"
70,2,"(1, 1, 1, 1, 0, 2, 0, 1, 1, 0, 1, 1, 1, 2, 0, 2, 1, 2, 1, 2, 2, 0, 2, 0, 2, 0, 1, 0, 1, 1, 2, 1, 0, 1)"
71,0,"(1, 1, 0, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 2, 2, 0, 1, 1)"
72,1,"(1, 1, 2, 1, 1, 0, 2, 2, 1, 2, 0, 1, 1, 2, 1, 1, 1, 1, 2, 2, 0, 0, 0, 2, 2, 0, 2, 0, 1, 1, 1, 2, 0, 2, 2, 1, 2, 1)"
73,0,"(1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 2, 1, 2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 0, 0, 0, 2, 2, 1, 0, 1, 0, 1, 1, 2, 2, 2, 1)"
74,2,"(1, 1, 0, 0, 1, 2, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 1, 2, 2, 0, 2, 2, 2, 1, 0, 1, 0, 0, 0, 1, 2, 1, 1)"
75,1,"(1, 1, 1, 2, 0, 1, 1, 0, 0, 2, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 2, 0, 0, 1, 1, 2, 0, 0, 2, 0, 0, 1, 1)"
76,3,"(0, 1, 2, 1, 0, 1, 1, 1, 2, 0, 0, 1, 0, 2, 0, 1, 0, 1, 1, 2, 2, 0, 1, 1, 2, 0, 1, 0, 0, 0, 1, 2, 2, 2, 0, 1, 1, 2, 0, 2, 0, 0, 1)"
77,3,"(1, 1, 1, 1, 0, 2, 0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 2, 2, 1, 0, 1, 1, 2, 1, 0, 0, 0, 2, 1, 1)"
78,1,"(1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 2, 2, 2, 0, 2, 0, 1, 2, 1, 1, 1)"
79,1,"(1, 1, 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 2, 1, 2, 1, 1, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 1, 2, 0, 2, 1, 2, 2, 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 2, 1)"
80,0,"(1, 2, 1, 1, 1, 0, 2, 1, 2, 2, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 2, 2, 2, 0, 0, 2, 0, 1, 1, 1, 0, 0, 1)"
81,2,"(0, 1, 2, 0, 1, 1, 1, 2, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 0, 1, 1, 0, 1)"
82,1,"(1, 2, 0, 1, 2, 0, 2, 2, 2, 0, 0, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 0, 1)"
83,1,"(1, 1, 0, 1, 1, 2, 1, 2, 1, 0, 2, 0, 1, 1, 2, 2, 2, 2, 0, 0, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 0, 2, 2, 0, 2, 2, 1, 1, 0, 0, 2, 0, 2, 0, 0, 1)"
84,,"(0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 2, 0, 1, 1, 1, 1, 1, 2, 2, 2, 1)"
85,1,"(1, 1, 1, 2, 1, 1, 0, 0, 0, 1, 2, 0, 2, 1, 0, 1, 1, 2, 2, 0, 0, 1, 1, 0, 0, 1, 1, 2, 2, 2, 1, 0, 1, 1)"
86,2,"(1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 2, 2, 1, 2, 1, 2, 0, 0, 1, 2, 1, 2, 1, 2, 2, 2, 0, 1, 0, 1)"
87,1,"(1, 0, 1, 0, 2, 1, 2, 0, 0, 0, 1, 1, 1, 0, 2, 1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 1, 0, 2, 2, 1, 2, 0, 0, 1, 0, 2, 2, 2, 0, 2, 0, 0, 1)"
88,,"(0, 1, 0, 1, 2, 1, 1, 1, 2, 1, 2, 2, 0, 1, 0, 1, 0, 1, 0, 1, 2, 2, 0, 0, 2, 2, 0, 1, 0, 2, 1, 0, 1, 2, 0, 1, 1, 0, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1)"
89,0,"(1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 0, 2, 0, 1, 1, 1, 1, 0, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 1, 1, 2, 1, 1)"
90,1,"(1, 1, 1, 0, 1, 0, 0, 1, 2, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 2, 1, 2, 0, 0, 1, 2, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0, 1)"
91,1,"(1, 1, 1, 0, 2, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 2, 1, 1, 2, 2, 2, 0, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1)"
92,2,"(1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 2, 2, 0, 1, 1, 0, 1)"
93,0,"(1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 2, 1, 0, 2, 1, 2, 2, 0, 2, 0, 2, 1, 0, 2, 1, 2, 0, 2, 0, 2, 2, 1, 0, 0, 1, 2, 1)"
94,0,"(1, 0, 1, 1, 1, 0, 2, 1, 0, 2, 0, 1, 2, 1, 0, 1, 1, 2, 2, 0, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 0, 0, 2, 2, 0, 0, 1)"
95,1,"(0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1)"
96,1,"(1, 0, 1, 2, 1, 1, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 2, 1, 2, 1, 1, 0, 1, 1, 1, 1)"
97,3,"(0, 1, 2, 1, 0, 1, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 2, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1, 2, 1, 1, 1)"
98,1,"(1, 1, 1, 2, 2, 0, 2, 2, 1, 1, 2, 2, 0, 1, 2, 2, 2, 2, 2, 1, 0, 2, 0, 1, 1, 1, 1, 0, 2, 0, 0, 1, 0, 1, 2, 0, 1, 1, 1)"
99,2,"(1, 2, 0, 2, 2, 0, 0, 1, 1, 2, 1, 2, 1, 1, 1, 0, 1, 1, 2, 0, 0, 2, 1, 0, 2, 0, 0, 1, 0, 2, 1, 2, 1, 0, 2, 0, 2, 2, 1, 1, 2, 2, 1)"
