game_n,winner,turn_outcome
10,4,"(1, 0, 1, 1, 1, 0, 1, 2, 1, 0, 1, 0, 0, 2, 2, 1, 2, 2, 2, 2, 2, 1, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 1, 2, 1, 2, 2, 0, 2, 2, 1, 2, 2, 0, 2, 1, 2, 2, 2, 0, 2, 0, 0, 1)"
11,3,"(1, 1, 2, 1, 2, 0, 2, 2, 0, 0, 2, 1, 2, 1, 0, 2, 2, 2, 2, 1, 2, 1, 2, 0, 1, 2, 1, 1, 1, 2, 2, 2, 0, 0, 2, 1, 2, 0, 0, 1, 0, 0, 0, 2, 2, 2, 2, 0, 1, 2, 2, 0, 2, 0, 0, 2, 0, 1, 2, 1)"
12,6,"(1, 0, 0, 0, 1, 1, 2, 1, 0, 0, 2, 1, 1, 1, 2, 0, 0, 2, 1, 0, 1, 2, 1, 0, 2, 0, 0, 2, 1, 1, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 1, 2, 0, 2, 0, 0, 2, 0, 0, 0, 1)"
13,,"(0, 1, 1, 2, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 2, 2, 2, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 1, 2, 2, 2, 2, 0, 2, 2, 0, 1, 0, 2, 0, 0, 1, 0, 2, 2, 0, 2, 2, 1)"
14,0,"(1, 0, 1, 1, 1, 2, 2, 0, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 2, 1, 1, 1, 0, 1, 2, 1, 0, 1, 2, 2, 0, 2, 1, 1)"
15,3,"(0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 2, 2, 1, 0, 2, 0, 1, 2, 2, 0, 0, 2, 2, 0, 1, 0, 1, 1, 0, 2, 2, 2, 0, 1, 1, 1, 1, 1)"
16,1,"(1, 2, 0, 1, 0, 0, 2, 1, 1, 2, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 2, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 1, 1, 2, 0, 2, 1, 0, 1, 0, 2, 2, 1, 2, 2, 0, 0, 1)"
17,4,"(1, 1, 1, 2, 1, 2, 1, 2, 0, 2, 2, 1, 0, 2, 2, 2, 0, 2, 0, 2, 0, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 0, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1)"
18,1,"(1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 0, 2, 0, 1, 2, 1, 0, 0, 2, 1, 2, 0, 2, 1, 1, 2, 0, 1, 0, 2, 2, 0, 1, 2, 1, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1)"
19,2,"(1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 0, 1, 2, 1, 2, 0, 0, 0, 0, 1, 1, 2, 2, 1, 1, 2, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2, 0, 1, 1, 0, 2, 0, 1)"
20,0,"(0, 1, 0, 2, 0, 0, 2, 1, 1, 1, 2, 2, 2, 2, 1, 0, 2, 2, 2, 1, 2, 1, 2, 1, 1, 0, 2, 0, 2, 0, 1, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 0, 2, 0, 1, 1, 1)"
21,5,"(1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 0, 2, 1, 1, 0, 0, 2, 2, 0, 0, 2, 2, 2, 1, 2, 0, 0, 2, 1, 0, 2, 2, 2, 2, 2, 1, 2, 0, 0, 0, 2, 0, 2, 0, 2, 1)"
22,0,"(1, 1, 0, 0, 1, 0, 2, 0, 2, 2, 2, 2, 0, 1, 0, 2, 0, 2, 2, 0, 1, 2, 1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 2, 1, 2, 1, 0, 2, 2, 0, 2, 1, 0, 2, 0, 0, 1, 2, 1)"
23,0,"(1, 0, 0, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 0, 2, 2, 1, 0, 2, 1, 1, 1, 2, 2, 2, 1, 0, 2, 2, 0, 0, 2, 2, 2, 1, 1, 0, 2, 0, 2, 2, 0, 1)"
24,5,"(1, 1, 0, 1, 2, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1)"
25,5,"(1, 0, 1, 1, 0, 1, 1, 2, 1, 2, 0, 1, 2, 2, 1, 2, 2, 0, 2, 1, 1, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 0, 1, 0, 2, 2, 2, 2, 2, 2, 1, 0, 0, 2, 2, 2, 0, 1, 0, 0, 1, 0, 2, 2, 2, 2, 0, 1, 1)"
26,4,"(1, 1, 1, 1, 0, 2, 1, 1, 1, 0, 1, 2, 1, 1, 2, 2, 1, 2, 2, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 2, 2, 1, 2, 2, 2, 0, 2, 2, 0, 2, 2, 0, 0, 0, 1)"
27,3,"(1, 1, 2, 0, 2, 1, 1, 0, 2, 1, 1, 0, 2, 2, 1, 0, 1, 1, 2, 0, 0, 2, 2, 0, 2, 2, 2, 2, 0, 0, 0, 1, 1, 1, 2, 1, 2, 1, 2, 0, 2, 2, 1, 0, 2, 2, 2, 0, 0, 1)"
28,,"(1, 1, 2, 1, 0, 1, 2, 1, 2, 2, 0, 0, 2, 0, 1, 1, 0, 2, 2, 0, 1, 0, 0, 2, 2, 1, 2, 0, 0, 2, 2, 0, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 2, 1, 2, 2, 1, 0, 1, 2, 2, 0, 1, 1)"
29,6,"(0, 1, 0, 0, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 0, 0, 0, 2, 0, 1, 1, 2, 0, 1, 0, 1, 2, 1, 2, 0, 2, 1, 2, 0, 2, 0, 2, 1, 1, 0, 2, 1, 1)"
30,2,"(1, 1, 1, 0, 2, 0, 1, 1, 2, 2, 0, 2, 2, 1, 0, 2, 0, 2, 0, 1, 1, 1, 0, 1, 1, 0, 1, 2, 2, 2, 0, 2, 2, 1, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 0, 0, 2, 0, 2, 0, 2, 2, 1)"
31,,"(1, 2, 0, 0, 1, 2, 2, 1, 2, 0, 2, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 0, 1, 2, 0, 2, 0, 2, 2, 2, 2, 2, 1, 0, 2, 2, 1, 2, 2, 1, 0, 2, 1, 0, 1, 2, 2, 2, 0, 0, 0, 0, 1, 2, 0, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 1)"
32,,"(1, 1, 0, 1, 1, 1, 0, 1, 1, 2, 2, 2, 0, 2, 2, 0, 1, 1, 0, 1, 2, 2, 2, 0, 2, 1, 2, 0, 2, 0, 0, 2, 0, 1, 2, 0, 0, 2, 2, 0, 0, 2, 1, 2, 1, 2, 2, 1, 2, 2, 0, 0, 2, 2, 1)"
33,1,"(0, 1, 1, 1, 0, 0, 2, 2, 1, 1, 0, 0, 2, 1, 1, 1, 1, 0, 2, 1, 2, 0, 2, 2, 2, 0, 1, 2, 1, 2, 2, 2, 2, 1, 0, 2, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1)"
34,2,"(1, 2, 1, 1, 2, 2, 0, 0, 2, 2, 1, 0, 1, 0, 1, 2, 2, 0, 0, 2, 2, 1, 1, 2, 0, 1, 2, 2, 0, 2, 1, 2, 2, 0, 2, 2, 2, 1, 0, 2, 2, 0, 2, 1, 2, 2, 1, 2, 0, 2, 2, 2, 2, 1, 1, 0, 0, 0, 2, 1)"
35,,"(1, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 2, 1, 2, 2, 1, 1, 0, 0, 0, 2, 2, 1, 0, 1, 0, 1, 1, 2, 2, 2, 1, 2, 2, 2, 0, 2, 2, 1)"
36,2,"(1, 1, 1, 0, 1, 2, 0, 2, 1, 2, 2, 1, 0, 1, 2, 2, 2, 2, 0, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 1, 2, 1, 0, 2, 1, 2, 0, 2, 0, 2, 1, 2, 0, 0, 1)"
37,3,"(1, 1, 0, 1, 2, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 2, 1, 1, 2, 1, 0, 1, 2, 2, 1, 0, 2, 1, 2, 2, 1, 1)"
38,5,"(1, 1, 1, 2, 0, 2, 1, 1, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 0, 1, 1, 1, 2, 2, 2, 1, 2, 0, 2, 0, 2, 0, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1)"
39,0,"(1, 0, 1, 2, 0, 0, 2, 0, 2, 1, 1, 0, 1, 2, 1, 2, 0, 1, 0, 0, 2, 2, 2, 0, 1, 2, 0, 2, 2, 0, 2, 1, 0, 2, 2, 2, 2, 2, 1, 1, 2, 0, 1, 0, 2, 0, 0, 2, 2, 2, 2, 1, 0, 2, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1)"
40,4,"(1, 0, 1, 1, 0, 2, 0, 0, 1, 1, 1, 2, 0, 2, 1, 1, 0, 2, 1, 0, 0, 0, 2, 2, 0, 1, 2, 0, 0, 2, 0, 1, 2, 2, 0, 1, 1, 2, 0, 1, 0, 0, 1, 1)"
41,0,"(1, 1, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 2, 1, 0, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1)"
42,,"(1, 1, 1, 0, 2, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 1, 2, 1, 2, 1, 2, 2, 2, 0, 2, 2, 1, 0, 1, 0, 2, 0, 2, 1, 2, 2, 2, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 1)"
43,4,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 2, 2, 0, 2, 2, 2, 0, 1, 1, 0, 1, 1, 2, 1, 2, 0, 2, 2, 0, 0, 0, 1, 2, 1, 2, 2, 0, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 1)"
44,4,"(1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 0, 1, 2, 0, 0, 0, 2, 0, 1, 2, 1, 0, 0, 1, 1, 0, 1, 2, 0, 1, 0, 2, 2, 0, 2, 0, 2, 0, 2, 1, 0, 2, 0, 1, 2, 2, 1, 1, 2, 0, 2, 1)"
45,2,"(1, 1, 1, 1, 0, 2, 2, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 2, 1, 1, 2, 0, 1, 1, 2, 1, 2, 1, 0, 2, 2, 2, 2, 2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 0, 1)"
46,0,"(1, 1, 2, 0, 2, 2, 1, 2, 1, 0, 2, 2, 0, 1, 0, 2, 1, 1, 1, 2, 1, 2, 0, 0, 1, 0, 1, 1, 2, 0, 2, 2, 0, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 2, 1)"
47,,"(1, 1, 2, 2, 1, 1, 1, 0, 0, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 1, 2, 2, 1, 2, 1, 2, 2, 2, 0, 2, 0, 2, 0, 0, 0, 1, 0, 2, 1, 1, 2, 2, 0, 0, 2, 1, 0, 2, 2, 2, 2, 0, 0, 2, 2, 0, 0, 1)"
48,0,"(1, 2, 0, 2, 1, 0, 1, 2, 0, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 2, 2, 0, 0, 0, 2, 0, 0, 1, 2, 2, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 2, 0, 2, 2, 0, 0, 1)"
49,1,"(1, 0, 1, 1, 0, 1, 1, 2, 2, 1, 0, 2, 2, 0, 2, 2, 2, 2, 1, 0, 1, 2, 1, 2, 2, 2, 0, 0, 0, 2, 0, 1, 0, 1, 1, 2, 1, 1, 0, 0, 2, 0, 1, 1)"
50,,"(1, 2, 2, 1, 1, 0, 1, 2, 1, 2, 0, 2, 2, 2, 0, 1, 0, 0, 0, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 2, 1, 1, 0, 2, 2, 0, 2, 1)"
51,,"(0, 1, 1, 1, 0, 2, 2, 0, 0, 1, 1, 0, 2, 0, 0, 1, 1, 2, 0, 0, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 0, 0, 2, 2, 0, 2, 0, 2, 0, 1, 1, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 0, 2, 0, 2, 1)"
52,0,"(1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 0, 2, 1, 0, 2, 2, 2, 0, 0, 2, 1, 2, 2, 2, 0, 2, 2, 0, 1, 1, 0, 1, 2, 2, 0, 0, 1, 2, 0, 2, 1, 2, 1, 0, 2, 2, 1)"
53,1,"(1, 1, 1, 2, 1, 1, 1, 0, 2, 1, 0, 2, 1, 1, 2, 1, 2, 0, 1, 0, 2, 0, 1, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1)"
54,5,"(1, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 2, 1, 2, 2, 2, 1, 0, 2, 0, 2, 2, 1, 1)"
55,0,"(1, 0, 1, 0, 0, 0, 1, 2, 0, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 2, 0, 0, 2, 2, 2, 1, 2, 1, 2, 0, 2, 2, 1, 2, 2, 2, 2, 1, 0, 2, 2, 1, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 1, 2, 0, 0, 2, 1, 0, 0, 2, 2, 0, 2, 0, 1)"
56,1,"(1, 1, 1, 1, 2, 0, 1, 0, 2, 2, 0, 1, 2, 1, 2, 1, 2, 2, 1, 0, 0, 1, 2, 1, 2, 2, 2, 2, 2, 2, 0, 1, 0, 0, 2, 2, 0, 1, 2, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1)"
57,3,"(0, 1, 1, 1, 2, 0, 0, 1, 0, 2, 1, 1, 1, 2, 2, 0, 2, 2, 1, 0, 2, 1, 0, 1, 1, 0, 2, 1, 0, 0, 2, 1, 1, 1, 0, 0, 2, 0, 2, 1)"
58,3,"(1, 1, 1, 0, 2, 2, 0, 1, 0, 0, 2, 1, 1, 1, 0, 0, 0, 1, 2, 2, 1, 2, 1, 0, 2, 2, 0, 1, 0, 2, 0, 1, 2, 2, 1, 1, 1, 2, 2, 0, 0, 1)"
59,4,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 2, 0, 1, 0, 0, 0, 1, 0, 2, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1)"
60,0,"(1, 1, 1, 1, 0, 0, 2, 2, 1, 0, 2, 2, 2, 1, 0, 2, 0, 2, 2, 2, 1, 1, 0, 0, 2, 0, 1, 2, 1, 2, 2, 2, 1, 2, 0, 2, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 1, 1, 2, 2, 1, 0, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2, 1)"
61,,"(1, 1, 1, 0, 0, 2, 1, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 2, 0, 1, 1, 1, 2, 0, 1, 2, 2, 2, 1, 0, 0, 0, 2, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0, 2, 0, 1, 0, 2, 0, 2, 2, 0, 1)"
62,1,"(1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 0, 2, 1, 0, 2, 0, 1, 2, 1, 0, 2, 1, 2, 2, 1, 1, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 1, 1, 0, 2, 1, 0, 1)"
63,2,"(1, 1, 2, 0, 2, 0, 1, 0, 1, 1, 2, 2, 1, 2, 2, 1, 2, 0, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 1, 2, 1, 0, 0, 1, 1, 1, 1, 2, 1, 1, 1)"
64,5,"(1, 1, 2, 1, 1, 1, 2, 2, 2, 0, 0, 1, 1, 2, 1, 0, 2, 2, 0, 0, 1, 0, 1, 2, 2, 1, 1, 1, 2, 0, 1, 0, 2, 1, 0, 0, 0, 1)"
65,0,"(1, 1, 0, 1, 1, 2, 1, 1, 1, 0, 2, 1, 0, 1, 1, 2, 1, 2, 0, 2, 2, 1, 2, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 2, 0, 2, 1, 2, 0, 2, 0, 2, 1)"
66,2,"(1, 1, 2, 2, 2, 2, 1, 2, 2, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 2, 0, 0, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 0, 2, 0, 2, 0, 1, 0, 2, 2, 0, 2, 0, 2, 2, 0, 1, 0, 1, 1, 0, 2, 0, 1)"
67,6,"(1, 1, 1, 1, 0, 0, 2, 2, 0, 1, 0, 2, 1, 1, 1, 0, 1, 0, 2, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 2, 2, 1, 0, 2, 0, 0, 1, 0, 0, 2, 2, 2, 2, 1)"
68,,"(1, 0, 1, 1, 1, 0, 0, 2, 0, 0, 2, 0, 2, 1, 1, 0, 2, 2, 0, 0, 2, 1, 2, 1, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 1, 1, 1, 2, 2, 2, 1, 1, 0, 2, 0, 2, 1, 1, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 1)"
69,5,"(1, 1, 0, 1, 0, 0, 2, 1, 0, 2, 0, 1, 2, 0, 0, 2, 1, 2, 0, 1, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 0, 0, 0, 1, 1, 2, 0, 2, 1, 1, 0, 0, 2, 2, 0, 0, 0, 1, 1, 0, 2, 1)"
70,5,"(1, 0, 1, 1, 2, 1, 0, 2, 0, 2, 0, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 2, 0, 2, 0, 0, 2, 1, 1, 2, 0, 1, 2, 0, 1, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 1)"
71,0,"(1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 0, 2, 1, 1, 1, 1, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 0, 0, 1, 2, 1)"
72,,"(1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 0, 0, 2, 2, 1, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1, 2, 1, 0, 0, 0, 2, 2, 1, 2, 2, 2, 1, 0, 0, 1, 0, 2, 0, 2, 0, 1)"
73,6,"(1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 0, 1, 2, 2, 2, 1, 0, 1, 1, 2, 2, 2, 2, 2, 0, 2, 2, 0, 0, 0, 2, 1, 1, 1, 0, 2, 2, 0, 2, 1, 2, 2, 2, 0, 0, 0, 2, 1)"
74,6,"(0, 1, 1, 0, 0, 1, 1, 1, 2, 1, 2, 2, 0, 2, 2, 0, 0, 2, 2, 1, 0, 0, 2, 0, 0, 0, 1, 1, 2, 1, 2, 1, 0, 2, 0, 1, 2, 0, 0, 1, 2, 1, 1, 0, 2, 0, 0, 0, 2, 1)"
75,4,"(0, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 0, 2, 0, 2, 2, 0, 2, 1, 2, 1, 0, 1, 2, 1, 2, 0, 0, 1, 0, 0, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1)"
76,5,"(1, 1, 1, 1, 0, 1, 0, 0, 0, 2, 1, 1, 1, 0, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 1, 2, 2, 0, 2, 2, 1, 0, 2, 2, 0, 0, 2, 0, 1, 1, 1, 2, 0, 0, 0, 1)"
77,,"(1, 1, 0, 0, 0, 0, 0, 1, 2, 1, 2, 2, 1, 2, 0, 1, 0, 2, 2, 1, 2, 1, 0, 2, 2, 2, 0, 2, 1, 0, 1, 2, 2, 2, 0, 0, 0, 2, 0, 0, 2, 2, 2, 1, 2, 2, 0, 0, 0, 2, 0, 1, 1, 0, 2, 0, 1, 1, 2, 1)"
78,3,"(1, 1, 1, 0, 0, 2, 0, 2, 0, 1, 2, 0, 1, 2, 0, 2, 0, 1, 2, 0, 0, 1, 0, 0, 1, 1, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 1, 1, 2, 0, 2, 0, 1, 2, 2, 2, 2, 2, 1, 0, 1)"
79,5,"(1, 1, 2, 1, 1, 1, 0, 2, 1, 2, 2, 0, 0, 0, 2, 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 0, 1, 2, 2, 1, 2, 2, 2, 1, 1)"
80,2,"(1, 1, 1, 2, 2, 0, 1, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 1, 1, 1, 1, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 1, 0, 2, 1, 2, 0, 1, 0, 0, 2, 2, 1, 2, 0, 0, 2, 0, 2, 0, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 1)"
81,2,"(0, 1, 1, 1, 2, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 2, 0, 2, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 0, 0, 2, 0, 2, 0, 1, 1)"
82,5,"(0, 1, 0, 2, 0, 1, 1, 0, 2, 0, 1, 1, 2, 2, 2, 2, 2, 0, 2, 1, 1, 1, 0, 2, 1, 0, 0, 2, 0, 2, 2, 0, 2, 2, 2, 0, 1, 2, 2, 2, 1, 0, 1, 2, 0, 1, 2, 2, 1, 2, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 1, 1)"
83,1,"(0, 1, 2, 1, 2, 1, 1, 2, 0, 1, 0, 2, 2, 2, 0, 0, 0, 1, 1, 2, 1, 2, 2, 0, 0, 2, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 2, 1, 0, 1, 0, 2, 0, 0, 2, 2, 1, 2, 1)"
84,1,"(1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 2, 1, 0, 1, 2, 2, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 2, 2, 1, 1, 0, 2, 2, 2, 2, 1, 0, 2, 2, 0, 0, 0, 0, 1)"
85,0,"(1, 1, 0, 1, 1, 2, 0, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 1, 0, 2, 0, 1, 1, 2, 1, 2, 0, 0, 2, 0, 1, 2, 0, 0, 2, 1, 2, 1, 1, 2, 2, 1, 0, 0, 2, 2, 2, 0, 2, 1)"
