game_n,winner,turn_outcome
10,6,"(1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 2, 1, 1, 1, 2, 1, 0, 0, 2, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1)"
11,2,"(1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 1, 1, 2, 0, 2, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 2, 0, 1, 1, 2, 0, 2, 0, 0, 1, 2, 1)"
12,0,"(1, 0, 1, 2, 1, 0, 0, 2, 2, 0, 2, 1, 1, 1, 2, 0, 2, 1, 2, 2, 0, 0, 0, 1, 1, 2, 0, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 0, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 1, 2, 2, 1, 1)"
13,6,"(0, 1, 1, 1, 1, 1, 2, 1, 0, 1, 0, 1, 2, 2, 2, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 2, 2, 0, 2, 0, 2, 2, 2, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0, 2, 2, 1)"
14,2,"(1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 2, 0, 2, 1, 0, 1, 1, 2, 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 2, 2, 2, 2, 1)"
15,4,"(0, 0, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 0, 0, 1, 2, 1, 1, 2, 2, 1, 1, 0, 0, 2, 2, 0, 2, 0, 1, 0, 2, 0, 2, 1, 0, 0, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1)"
16,6,"(0, 0, 0, 1, 0, 2, 0, 1, 1, 2, 2, 2, 2, 0, 0, 0, 2, 1, 0, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 0, 2, 1, 1, 2, 2, 2, 2, 0, 1, 2, 2, 1, 0, 0, 2, 1, 2, 0, 2, 2, 1, 1, 2, 0, 2, 2, 1, 1)"
17,2,"(1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 0, 2, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 2, 1)"
18,3,"(1, 0, 1, 1, 0, 2, 0, 0, 1, 2, 0, 0, 1, 0, 2, 0, 1, 2, 0, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 0, 2, 1, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 1)"
19,6,"(1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 2, 2, 0, 1, 0, 1, 1, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 1, 2, 2, 0, 0, 0, 0, 1)"
20,,"(0, 1, 0, 1, 1, 0, 1, 2, 1, 1, 1, 2, 0, 2, 1, 0, 2, 1, 2, 0, 0, 2, 2, 2, 2, 1, 0, 0, 2, 2, 1, 0, 2, 2, 1, 0, 2, 0, 0, 2, 0, 1, 2, 2, 0, 2, 0, 1, 1, 2, 1)"
21,,"(1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 0, 2, 2, 0, 1, 1, 2, 0, 2, 0, 2, 2, 0, 1, 2, 2, 1, 0, 2, 1)"
22,0,"(0, 1, 0, 1, 2, 2, 1, 1, 2, 0, 2, 2, 0, 0, 1, 1, 2, 2, 0, 0, 2, 0, 0, 0, 1, 2, 0, 2, 1, 2, 2, 1, 0, 2, 2, 2, 0, 2, 0, 2, 1, 2, 2, 1, 0, 2, 1, 1, 2, 2, 0, 2, 2, 2, 2, 2, 1, 0, 0, 0, 0, 0, 1, 1)"
23,1,"(1, 2, 1, 1, 2, 1, 2, 2, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 2, 1, 0, 2, 0, 1, 0, 1, 0, 1, 0, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 0, 1, 0, 0, 0, 1)"
24,2,"(1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 0, 1, 0, 0, 2, 2, 0, 2, 2, 0, 1, 0, 2, 0, 2, 1, 2, 2, 0, 2, 0, 1, 2, 0, 0, 0, 1, 2, 0, 2, 1, 2, 2, 0, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 1)"
25,3,"(1, 0, 1, 2, 0, 0, 0, 1, 1, 1, 0, 2, 1, 2, 0, 0, 2, 1, 1, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 2, 1, 2, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 0, 0, 2, 2, 2, 2, 2, 0, 1, 1)"
26,1,"(0, 1, 0, 1, 2, 0, 2, 1, 1, 1, 1, 2, 2, 0, 1, 1, 2, 0, 2, 2, 0, 1, 0, 2, 1, 2, 2, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 0, 1, 0, 0, 0, 1, 2, 2, 1, 2, 2, 1)"
27,4,"(0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 2, 2, 0, 1, 2, 1, 2, 2, 2, 1, 1, 0, 2, 2, 0, 2, 2, 2, 1, 2, 2, 0, 1, 2, 0, 2, 0, 2, 2, 2, 2, 1, 2, 2, 0, 2, 1, 1, 2, 1, 2, 2, 1)"
28,2,"(1, 1, 0, 2, 0, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 2, 0, 2, 1, 1, 0, 0, 2, 2, 0, 0, 2, 2, 2, 1, 0, 2, 0, 0, 1, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 0, 1, 0, 0, 0, 1, 0, 2, 2, 1)"
29,0,"(1, 2, 1, 0, 2, 1, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 0, 0, 1, 0, 0, 2, 0, 2, 2, 0, 0, 2, 0, 2, 2, 1)"
30,,"(1, 1, 0, 0, 1, 1, 1, 2, 1, 0, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 0, 1, 2, 2, 0, 2, 1, 0, 2, 0, 2, 2, 0, 2, 2, 2, 2, 0, 1, 0, 2, 0, 1, 1, 2, 1, 2, 1, 0, 2, 0, 0, 0, 0, 1)"
31,3,"(1, 0, 1, 2, 1, 2, 2, 1, 2, 1, 0, 2, 0, 0, 1, 1, 0, 0, 1, 2, 2, 2, 1, 1, 2, 0, 0, 2, 1, 1, 2, 2, 2, 0, 1, 1, 0, 1, 1)"
32,,"(0, 1, 2, 1, 2, 1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 1, 2, 1, 2, 2, 1, 1, 2, 2, 0, 1, 0, 0, 1)"
33,3,"(1, 1, 2, 1, 0, 2, 0, 2, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1, 2, 2, 1, 2, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 2, 0, 1, 2, 1, 2, 2, 0, 2, 0, 1, 0, 2, 0, 1)"
34,3,"(0, 1, 1, 1, 1, 0, 2, 2, 0, 0, 1, 2, 2, 1, 0, 0, 0, 0, 1, 2, 0, 0, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 0, 1, 2, 0, 0, 2, 0, 1, 2, 2, 2, 0, 2, 0, 0, 0, 0, 1, 0, 2, 2, 1, 2, 0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 2, 1)"
35,3,"(0, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 0, 0, 0, 2, 0, 1, 0, 1, 1, 2, 2, 0, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 0, 2, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 1, 1, 2, 1, 2, 1)"
36,0,"(1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 1, 1, 2, 1, 1, 0, 2, 2, 2, 0, 2, 1, 2, 0, 2, 2, 1, 2, 2, 0, 1, 1, 1, 1, 2, 0, 2, 1)"
37,,"(1, 1, 1, 1, 2, 2, 1, 2, 2, 0, 2, 1, 2, 2, 1, 0, 1, 2, 2, 1, 1, 2, 1, 0, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 1)"
38,6,"(1, 1, 1, 2, 1, 2, 1, 2, 0, 2, 1, 0, 0, 2, 2, 0, 1, 1, 2, 2, 1, 0, 1, 0, 1, 0, 2, 1, 2, 1, 2, 0, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 1)"
39,,"(1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 2, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 0, 2, 1, 2, 2, 0, 2, 0, 0, 0, 2, 1, 2, 1, 0, 1, 0, 2, 0, 2, 2, 2, 1, 1, 0, 2, 0, 0, 2, 0, 1, 2, 0, 2, 2, 2, 2, 0, 0, 0, 2, 0, 1)"
40,6,"(1, 0, 0, 2, 1, 1, 2, 0, 2, 2, 2, 0, 2, 2, 1, 2, 0, 1, 2, 0, 2, 1, 1, 1, 2, 1, 2, 0, 1, 2, 1, 1, 0, 1, 2, 2, 2, 2, 0, 0, 0, 1, 0, 0, 0, 2, 1, 2, 2, 1)"
41,0,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 0, 2, 1, 2, 0, 2, 0, 0, 1, 1, 2, 0, 2, 2, 0, 2, 1, 2, 2, 2, 1, 0, 0, 2, 1)"
42,,"(1, 0, 1, 1, 0, 2, 0, 2, 0, 1, 1, 0, 1, 2, 1, 0, 0, 1, 2, 2, 1, 2, 1, 2, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 2, 2, 2, 1, 1, 1, 2, 2, 1)"
43,0,"(1, 0, 1, 1, 0, 0, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 0, 0, 0, 1, 0, 1, 2, 2, 1, 0, 2, 2, 2, 2, 2, 2, 0, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1)"
44,,"(0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 2, 2, 0, 0, 0, 0, 1, 1, 2, 2, 0, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 2, 0, 2, 1, 0, 1, 2, 1, 2, 2, 2, 2, 2, 0, 1, 2, 2, 0, 0, 1, 0, 2, 1, 0, 2, 0, 2, 0, 0, 1)"
45,0,"(1, 1, 1, 2, 0, 1, 0, 0, 0, 1, 1, 0, 2, 1, 2, 2, 1, 2, 2, 0, 2, 1, 1, 1, 0, 2, 0, 2, 2, 2, 1, 0, 2, 2, 0, 2, 0, 2, 2, 2, 1, 1, 2, 0, 0, 0, 0, 2, 1, 1)"
46,5,"(1, 1, 1, 2, 2, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 2, 1, 0, 2, 2, 2, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 0, 1, 2, 1, 1)"
47,,"(1, 1, 0, 1, 2, 1, 0, 2, 1, 2, 0, 1, 1, 2, 2, 0, 2, 1, 2, 2, 2, 2, 1, 0, 2, 0, 1, 2, 1, 2, 1, 2, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 0, 0, 2, 1, 1)"
48,6,"(0, 1, 0, 1, 1, 2, 1, 1, 2, 0, 0, 1, 1, 2, 0, 1, 2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 2, 1, 2, 2, 1, 2, 1, 1, 1, 0, 0, 2, 2, 2, 2, 1)"
49,2,"(0, 0, 1, 0, 1, 1, 0, 0, 2, 1, 2, 0, 1, 1, 2, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 2, 1)"
50,3,"(1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 2, 0, 1, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 1, 2, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 1, 2, 1, 0, 1, 0, 2, 1, 2, 2, 0, 1)"
51,2,"(1, 2, 1, 0, 1, 1, 2, 1, 2, 1, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 1, 0, 2, 0, 0, 0, 1, 0, 2, 0, 0, 1, 2, 2, 2, 1, 2, 2, 0, 1)"
52,6,"(1, 0, 1, 0, 1, 0, 2, 0, 1, 2, 1, 2, 2, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 0, 2, 0, 1, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2, 0, 0, 1, 0, 2, 1)"
53,3,"(1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 2, 2, 0, 0, 2, 2, 0, 1, 0, 2, 2, 0, 2, 2, 2, 1, 0, 1, 2, 2, 0, 1, 2, 0, 0, 2, 1, 2, 2, 0, 1, 1, 0, 0, 2, 2, 2, 0, 2, 2, 0, 1, 2, 0, 0, 1)"
54,5,"(1, 1, 1, 2, 1, 2, 0, 2, 2, 2, 0, 1, 0, 0, 2, 0, 1, 1, 2, 1, 0, 2, 2, 1, 2, 0, 2, 2, 0, 2, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 2, 2, 1, 2, 1, 2, 2, 0, 0, 0, 2, 1, 1, 0, 2, 1)"
55,5,"(0, 0, 1, 0, 2, 1, 1, 1, 0, 2, 0, 1, 2, 1, 2, 0, 2, 1, 2, 2, 1, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2, 1, 0, 1)"
56,2,"(1, 1, 2, 1, 2, 2, 2, 2, 0, 2, 0, 1, 0, 0, 1, 2, 2, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 2, 1, 1)"
57,,"(1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 1, 2, 2, 2, 1, 2, 2, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 1, 1, 0, 0, 1, 1, 0, 1)"
58,2,"(1, 1, 1, 0, 2, 2, 1, 1, 0, 2, 1, 2, 2, 1, 0, 1, 2, 0, 2, 2, 1, 0, 2, 2, 1, 1, 2, 0, 0, 2, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 1, 2, 1)"
59,2,"(0, 1, 0, 2, 0, 1, 2, 0, 1, 2, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 2, 2, 2, 0, 0, 2, 2, 0, 0, 2, 1, 0, 2, 2, 0, 2, 0, 0, 1, 0, 2, 0, 0, 1, 1, 2, 2, 1, 0, 2, 2, 2, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 0, 0, 1, 1)"
60,,"(1, 0, 0, 1, 1, 0, 1, 1, 2, 2, 2, 1, 0, 1, 2, 1, 1, 0, 0, 1, 0, 2, 1, 0, 0, 2, 0, 2, 2, 2, 0, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2, 2, 1, 2, 0, 2, 0, 0, 1)"
61,4,"(1, 1, 0, 2, 2, 2, 1, 0, 1, 0, 0, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 2, 2, 1, 0, 0, 0, 2, 2, 2, 1, 2, 2, 1, 2, 0, 0, 2, 0, 0, 1, 0, 2, 2, 1, 0, 0, 0, 2, 2, 1)"
62,5,"(0, 1, 2, 0, 1, 1, 0, 1, 1, 0, 2, 1, 2, 2, 1, 1, 1, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 2, 0, 1, 0, 2, 2, 1, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 1, 1, 2, 1, 0, 0, 2, 1)"
63,2,"(0, 1, 1, 1, 1, 2, 2, 1, 2, 2, 0, 0, 0, 1, 1, 1, 2, 2, 0, 1, 0, 1, 2, 2, 2, 1, 1, 0, 2, 0, 2, 1, 2, 2, 0, 0, 0, 2, 2, 2, 0, 0, 1, 0, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 1, 2, 0, 1)"
64,0,"(1, 2, 0, 0, 1, 0, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 1, 1, 0, 2, 0, 2, 0, 2, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 1, 0, 2, 2, 2, 1)"
65,1,"(1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 0, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 0, 2, 0, 2, 1, 1, 1, 2, 1)"
66,1,"(1, 1, 2, 0, 1, 2, 1, 2, 1, 1, 1, 2, 0, 0, 2, 1, 2, 1, 0, 0, 0, 2, 1, 2, 2, 0, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 2, 1, 2, 2, 1, 0, 2, 0, 2, 2, 2, 0, 0, 2, 2, 1, 0, 2, 0, 1)"
67,6,"(1, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 2, 0, 2, 2, 1, 1, 2, 1, 2, 0, 2, 2, 1, 0, 1)"
68,3,"(0, 1, 1, 1, 1, 2, 2, 2, 0, 0, 2, 2, 1, 1, 2, 0, 2, 2, 2, 1, 2, 0, 1, 2, 1, 1, 1, 2, 0, 0, 1, 1, 0, 2, 0, 2, 1, 0, 1, 2, 0, 2, 2, 2, 0, 1)"
69,0,"(1, 1, 0, 1, 2, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 0, 2, 2, 2, 2, 1, 1, 2, 2, 0, 2, 1, 2, 1, 1, 0, 0, 0, 0, 2, 2, 2, 1, 1, 2, 0, 0, 0, 2, 2, 2, 2, 2, 1, 1)"
70,1,"(0, 1, 0, 1, 2, 1, 2, 2, 1, 1, 0, 1, 2, 0, 1, 1, 1, 0, 0, 0, 2, 2, 2, 0, 0, 1, 1, 0, 1, 2, 1, 2, 0, 0, 2, 1, 2, 0, 2, 1, 2, 0, 1)"
71,2,"(1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 2, 2, 2, 1, 0, 1, 2, 2, 0, 0, 2, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 2, 1)"
72,2,"(1, 1, 0, 1, 1, 0, 2, 1, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 2, 2, 1, 2, 1, 2, 1, 0, 2, 2, 0, 1, 2, 1, 0, 0, 0, 1, 2, 1, 2, 0, 1)"
73,1,"(1, 0, 2, 1, 2, 1, 0, 2, 2, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1)"
74,,"(1, 0, 1, 1, 1, 0, 1, 0, 2, 2, 1, 2, 0, 0, 1, 0, 0, 2, 1, 2, 0, 1, 1, 2, 2, 2, 0, 1, 1, 2, 2, 1, 0, 2, 0, 2, 2, 2, 0, 1, 1, 0, 2, 2, 0, 1)"
75,4,"(0, 1, 0, 0, 0, 1, 1, 2, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1, 0, 1)"
76,2,"(1, 1, 1, 1, 2, 0, 1, 1, 1, 2, 0, 2, 2, 0, 0, 0, 2, 0, 1, 0, 2, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 0, 0, 1, 1, 0, 0, 2, 2, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 0, 0, 2, 0, 1)"
77,0,"(1, 1, 1, 0, 0, 0, 2, 1, 1, 1, 2, 0, 0, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 1, 0, 1, 1, 2, 0, 0, 2, 2, 1, 2, 2, 1, 2, 0, 1, 1, 1)"
78,2,"(0, 1, 1, 0, 1, 2, 0, 2, 2, 1, 0, 1, 0, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 1, 0, 2, 1, 2, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2, 2, 2, 2, 0, 2, 1, 2, 2, 0, 0, 0, 1)"
79,0,"(1, 1, 0, 1, 1, 1, 0, 1, 2, 2, 2, 0, 2, 1, 2, 2, 2, 1, 0, 2, 0, 0, 2, 0, 0, 1, 0, 2, 2, 2, 1, 0, 2, 1, 0, 1, 0, 1, 0, 2, 1, 0, 2, 2, 2, 1, 0, 2, 0, 2, 2, 1)"
80,6,"(1, 1, 0, 1, 0, 1, 2, 2, 2, 2, 1, 2, 2, 0, 1, 0, 1, 0, 2, 1, 2, 1, 2, 2, 1, 0, 0, 2, 1, 2, 1, 1, 0, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 0, 2, 2, 2, 0, 1)"
81,4,"(1, 1, 0, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 0, 1, 2, 0, 1, 2, 2, 1, 0, 2, 1, 1, 0, 1, 0, 2, 2, 2, 2, 0, 0, 2, 2, 0, 1, 2, 1)"
82,5,"(1, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 2, 1, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 0, 2, 0, 1, 2, 0, 0, 0, 1, 0, 2, 1, 0, 1)"
83,,"(1, 1, 1, 0, 1, 1, 2, 2, 0, 1, 2, 2, 1, 1, 1, 0, 1, 1, 1, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 1, 0, 1, 2, 1, 1)"
84,5,"(1, 1, 2, 1, 0, 1, 1, 2, 0, 1, 1, 0, 2, 2, 2, 0, 1, 2, 1, 2, 2, 0, 2, 1, 0, 2, 1, 2, 1, 0, 0, 2, 0, 1, 2, 2, 2, 0, 0, 0, 2, 1, 1, 0, 1)"
85,0,"(0, 1, 2, 1, 0, 2, 2, 1, 1, 0, 1, 2, 0, 0, 2, 0, 2, 1, 1, 1, 2, 1, 0, 2, 2, 0, 1, 2, 1, 1, 2, 0, 2, 1, 2, 2, 1, 1, 2, 0, 0, 2, 2, 0, 1)"
86,3,"(1, 0, 2, 2, 0, 0, 1, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 1, 0, 2, 0, 2, 1, 0, 2, 1, 2, 2, 2, 1, 1, 0, 2, 2, 2, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 2, 2, 2, 1)"
87,1,"(1, 0, 1, 1, 1, 0, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 2, 0, 1, 2, 0, 1, 2, 1, 2, 0, 2, 0, 0, 0, 1, 2, 0, 0, 2, 2, 1, 2, 1)"
88,,"(1, 0, 2, 0, 2, 1, 2, 2, 0, 2, 0, 1, 1, 0, 1, 1, 0, 2, 0, 1, 0, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 0, 0, 2, 0, 1, 0, 2, 2, 0, 2, 0, 2, 1, 2, 2, 2, 2, 2, 0, 0, 0, 1, 0, 2, 1)"
